n:1 mse_avg:44.89 mse_y:63.95 mse_u:9.18 mse_v:4.35 psnr_avg:31.61 psnr_y:30.07 psnr_u:38.50 psnr_v:41.75 
n:968 mse_avg:63.43 mse_y:90.08 mse_u:11.99 mse_v:8.27 psnr_avg:30.11 psnr_y:28.58 psnr_u:37.34 psnr_v:38.96 
n:969 mse_avg:64.85 mse_y:92.12 mse_u:12.21 mse_v:8.40 psnr_avg:30.01 psnr_y:28.49 psnr_u:37.26 psnr_v:38.89 
n:970 mse_avg:63.83 mse_y:90.70 mse_u:11.89 mse_v:8.29 psnr_avg:30.08 psnr_y:28.55 psnr_u:37.38 psnr_v:38.94 
n:971 mse_avg:63.21 mse_y:89.73 mse_u:11.96 mse_v:8.34 psnr_avg:30.12 psnr_y:28.60 psnr_u:37.35 psnr_v:38.92 
n:972 mse_avg:65.99 mse_y:93.82 mse_u:12.19 mse_v:8.48 psnr_avg:29.94 psnr_y:28.41 psnr_u:37.27 psnr_v:38.85 
n:973 mse_avg:65.50 mse_y:93.15 mse_u:12.00 mse_v:8.41 psnr_avg:29.97 psnr_y:28.44 psnr_u:37.34 psnr_v:38.88 
n:974 mse_avg:66.08 mse_y:94.02 mse_u:12.05 mse_v:8.37 psnr_avg:29.93 psnr_y:28.40 psnr_u:37.32 psnr_v:38.90 
n:975 mse_avg:68.42 mse_y:97.43 mse_u:12.31 mse_v:8.48 psnr_avg:29.78 psnr_y:28.24 psnr_u:37.23 psnr_v:38.85 
n:976 mse_avg:68.00 mse_y:96.85 mse_u:12.15 mse_v:8.45 psnr_avg:29.81 psnr_y:28.27 psnr_u:37.28 psnr_v:38.86 
n:977 mse_avg:67.78 mse_y:96.47 mse_u:12.34 mse_v:8.43 psnr_avg:29.82 psnr_y:28.29 psnr_u:37.22 psnr_v:38.87 
n:978 mse_avg:69.22 mse_y:98.53 mse_u:12.65 mse_v:8.58 psnr_avg:29.73 psnr_y:28.20 psnr_u:37.11 psnr_v:38.80 
n:979 mse_avg:66.82 mse_y:94.99 mse_u:12.46 mse_v:8.48 psnr_avg:29.88 psnr_y:28.35 psnr_u:37.17 psnr_v:38.85 
n:980 mse_avg:67.48 mse_y:95.97 mse_u:12.49 mse_v:8.48 psnr_avg:29.84 psnr_y:28.31 psnr_u:37.17 psnr_v:38.84 
n:981 mse_avg:67.12 mse_y:95.38 mse_u:12.67 mse_v:8.54 psnr_avg:29.86 psnr_y:28.34 psnr_u:37.10 psnr_v:38.82 
n:982 mse_avg:68.31 mse_y:97.20 mse_u:12.50 mse_v:8.56 psnr_avg:29.79 psnr_y:28.25 psnr_u:37.16 psnr_v:38.81 
n:983 mse_avg:70.25 mse_y:100.07 mse_u:12.59 mse_v:8.60 psnr_avg:29.66 psnr_y:28.13 psnr_u:37.13 psnr_v:38.79 
n:984 mse_avg:70.51 mse_y:100.36 mse_u:12.80 mse_v:8.80 psnr_avg:29.65 psnr_y:28.11 psnr_u:37.06 psnr_v:38.68 
n:985 mse_avg:70.41 mse_y:100.26 mse_u:12.65 mse_v:8.78 psnr_avg:29.65 psnr_y:28.12 psnr_u:37.11 psnr_v:38.69 
n:986 mse_avg:71.01 mse_y:101.14 mse_u:12.69 mse_v:8.80 psnr_avg:29.62 psnr_y:28.08 psnr_u:37.10 psnr_v:38.68 
n:987 mse_avg:72.59 mse_y:103.44 mse_u:12.91 mse_v:8.88 psnr_avg:29.52 psnr_y:27.98 psnr_u:37.02 psnr_v:38.65 
n:988 mse_avg:72.94 mse_y:104.02 mse_u:12.74 mse_v:8.83 psnr_avg:29.50 psnr_y:27.96 psnr_u:37.08 psnr_v:38.67 
n:989 mse_avg:69.91 mse_y:99.51 mse_u:12.69 mse_v:8.70 psnr_avg:29.69 psnr_y:28.15 psnr_u:37.10 psnr_v:38.74 
n:990 mse_avg:70.42 mse_y:100.19 mse_u:12.93 mse_v:8.83 psnr_avg:29.65 psnr_y:28.12 psnr_u:37.01 psnr_v:38.67 
n:991 mse_avg:68.95 mse_y:98.04 mse_u:12.76 mse_v:8.76 psnr_avg:29.75 psnr_y:28.22 psnr_u:37.07 psnr_v:38.71 
n:992 mse_avg:70.00 mse_y:99.61 mse_u:12.75 mse_v:8.78 psnr_avg:29.68 psnr_y:28.15 psnr_u:37.07 psnr_v:38.70 
n:993 mse_avg:71.59 mse_y:101.92 mse_u:12.99 mse_v:8.89 psnr_avg:29.58 psnr_y:28.05 psnr_u:36.99 psnr_v:38.64 
n:994 mse_avg:71.77 mse_y:102.21 mse_u:12.84 mse_v:8.95 psnr_avg:29.57 psnr_y:28.04 psnr_u:37.05 psnr_v:38.61 
n:995 mse_avg:72.15 mse_y:102.74 mse_u:13.00 mse_v:8.93 psnr_avg:29.55 psnr_y:28.01 psnr_u:36.99 psnr_v:38.62 
n:996 mse_avg:73.96 mse_y:105.36 mse_u:13.27 mse_v:9.03 psnr_avg:29.44 psnr_y:27.90 psnr_u:36.90 psnr_v:38.57 
n:997 mse_avg:71.45 mse_y:101.71 mse_u:12.96 mse_v:8.88 psnr_avg:29.59 psnr_y:28.06 psnr_u:37.00 psnr_v:38.65 
n:998 mse_avg:71.86 mse_y:102.31 mse_u:13.04 mse_v:8.87 psnr_avg:29.57 psnr_y:28.03 psnr_u:36.98 psnr_v:38.65 
n:999 mse_avg:69.20 mse_y:98.29 mse_u:13.23 mse_v:8.85 psnr_avg:29.73 psnr_y:28.21 psnr_u:36.91 psnr_v:38.66 
n:1000 mse_avg:68.01 mse_y:96.56 mse_u:13.10 mse_v:8.73 psnr_avg:29.80 psnr_y:28.28 psnr_u:36.96 psnr_v:38.72 
n:1001 mse_avg:66.76 mse_y:94.67 mse_u:13.28 mse_v:8.60 psnr_avg:29.89 psnr_y:28.37 psnr_u:36.90 psnr_v:38.79 
n:1002 mse_avg:69.38 mse_y:98.53 mse_u:13.52 mse_v:8.66 psnr_avg:29.72 psnr_y:28.20 psnr_u:36.82 psnr_v:38.76 
n:1003 mse_avg:68.47 mse_y:97.23 mse_u:13.31 mse_v:8.61 psnr_avg:29.78 psnr_y:28.25 psnr_u:36.89 psnr_v:38.78 
n:1004 mse_avg:69.46 mse_y:98.69 mse_u:13.40 mse_v:8.61 psnr_avg:29.71 psnr_y:28.19 psnr_u:36.86 psnr_v:38.78 
n:1005 mse_avg:71.73 mse_y:102.02 mse_u:13.60 mse_v:8.72 psnr_avg:29.57 psnr_y:28.04 psnr_u:36.80 psnr_v:38.72 
n:1006 mse_avg:69.47 mse_y:98.71 mse_u:13.29 mse_v:8.67 psnr_avg:29.71 psnr_y:28.19 psnr_u:36.89 psnr_v:38.75 
n:1007 mse_avg:71.24 mse_y:101.36 mse_u:13.35 mse_v:8.64 psnr_avg:29.60 psnr_y:28.07 psnr_u:36.88 psnr_v:38.77 
n:1008 mse_avg:69.04 mse_y:98.04 mse_u:13.44 mse_v:8.66 psnr_avg:29.74 psnr_y:28.22 psnr_u:36.85 psnr_v:38.76 
n:1009 mse_avg:69.18 mse_y:98.27 mse_u:13.34 mse_v:8.67 psnr_avg:29.73 psnr_y:28.21 psnr_u:36.88 psnr_v:38.75 
n:1010 mse_avg:69.79 mse_y:99.20 mse_u:13.40 mse_v:8.55 psnr_avg:29.69 psnr_y:28.17 psnr_u:36.86 psnr_v:38.81 
n:1011 mse_avg:68.06 mse_y:96.53 mse_u:13.63 mse_v:8.62 psnr_avg:29.80 psnr_y:28.28 psnr_u:36.79 psnr_v:38.78 
n:1012 mse_avg:68.83 mse_y:97.73 mse_u:13.42 mse_v:8.62 psnr_avg:29.75 psnr_y:28.23 psnr_u:36.85 psnr_v:38.78 
n:1013 mse_avg:69.97 mse_y:99.40 mse_u:13.54 mse_v:8.69 psnr_avg:29.68 psnr_y:28.16 psnr_u:36.81 psnr_v:38.74 
n:1014 mse_avg:71.05 mse_y:100.91 mse_u:13.87 mse_v:8.77 psnr_avg:29.62 psnr_y:28.09 psnr_u:36.71 psnr_v:38.70 
n:1015 mse_avg:71.72 mse_y:102.01 mse_u:13.62 mse_v:8.70 psnr_avg:29.57 psnr_y:28.04 psnr_u:36.79 psnr_v:38.73 
n:1016 mse_avg:68.70 mse_y:97.45 mse_u:13.70 mse_v:8.73 psnr_avg:29.76 psnr_y:28.24 psnr_u:36.76 psnr_v:38.72 
n:1017 mse_avg:70.52 mse_y:100.09 mse_u:13.90 mse_v:8.85 psnr_avg:29.65 psnr_y:28.13 psnr_u:36.70 psnr_v:38.66 
n:1018 mse_avg:69.81 mse_y:99.07 mse_u:13.74 mse_v:8.84 psnr_avg:29.69 psnr_y:28.17 psnr_u:36.75 psnr_v:38.67 
n:1019 mse_avg:70.00 mse_y:99.34 mse_u:13.88 mse_v:8.79 psnr_avg:29.68 psnr_y:28.16 psnr_u:36.71 psnr_v:38.69 
n:1020 mse_avg:70.19 mse_y:99.53 mse_u:14.19 mse_v:8.80 psnr_avg:29.67 psnr_y:28.15 psnr_u:36.61 psnr_v:38.69 
n:1021 mse_avg:67.91 mse_y:96.19 mse_u:13.98 mse_v:8.69 psnr_avg:29.81 psnr_y:28.30 psnr_u:36.67 psnr_v:38.74 
n:1022 mse_avg:69.72 mse_y:98.89 mse_u:14.00 mse_v:8.72 psnr_avg:29.70 psnr_y:28.18 psnr_u:36.67 psnr_v:38.72 
n:1023 mse_avg:71.12 mse_y:100.93 mse_u:14.21 mse_v:8.79 psnr_avg:29.61 psnr_y:28.09 psnr_u:36.60 psnr_v:38.69 
n:1024 mse_avg:72.18 mse_y:102.42 mse_u:14.49 mse_v:8.92 psnr_avg:29.55 psnr_y:28.03 psnr_u:36.52 psnr_v:38.63 
n:1025 mse_avg:74.91 mse_y:105.90 mse_u:16.14 mse_v:9.73 psnr_avg:29.39 psnr_y:27.88 psnr_u:36.05 psnr_v:38.25 
n:1026 mse_avg:74.61 mse_y:105.57 mse_u:15.76 mse_v:9.62 psnr_avg:29.40 psnr_y:27.90 psnr_u:36.15 psnr_v:38.30 
n:1027 mse_avg:72.76 mse_y:102.87 mse_u:15.61 mse_v:9.47 psnr_avg:29.51 psnr_y:28.01 psnr_u:36.20 psnr_v:38.37 
n:1028 mse_avg:74.02 mse_y:104.65 mse_u:15.94 mse_v:9.59 psnr_avg:29.44 psnr_y:27.93 psnr_u:36.11 psnr_v:38.31 
n:1029 mse_avg:72.42 mse_y:102.40 mse_u:15.55 mse_v:9.40 psnr_avg:29.53 psnr_y:28.03 psnr_u:36.21 psnr_v:38.40 
n:1030 mse_avg:71.31 mse_y:100.77 mse_u:15.44 mse_v:9.34 psnr_avg:29.60 psnr_y:28.10 psnr_u:36.24 psnr_v:38.43 
n:1031 mse_avg:71.65 mse_y:101.19 mse_u:15.71 mse_v:9.42 psnr_avg:29.58 psnr_y:28.08 psnr_u:36.17 psnr_v:38.39 
n:1032 mse_avg:70.12 mse_y:99.09 mse_u:15.13 mse_v:9.24 psnr_avg:29.67 psnr_y:28.17 psnr_u:36.33 psnr_v:38.47 
n:1033 mse_avg:70.55 mse_y:99.71 mse_u:15.19 mse_v:9.27 psnr_avg:29.65 psnr_y:28.14 psnr_u:36.31 psnr_v:38.46 
n:1034 mse_avg:69.54 mse_y:98.26 mse_u:15.15 mse_v:9.07 psnr_avg:29.71 psnr_y:28.21 psnr_u:36.33 psnr_v:38.55 
n:1035 mse_avg:69.40 mse_y:98.13 mse_u:14.89 mse_v:8.98 psnr_avg:29.72 psnr_y:28.21 psnr_u:36.40 psnr_v:38.60 
n:1036 mse_avg:70.15 mse_y:99.31 mse_u:14.71 mse_v:8.94 psnr_avg:29.67 psnr_y:28.16 psnr_u:36.45 psnr_v:38.62 
n:1037 mse_avg:70.56 mse_y:99.83 mse_u:15.01 mse_v:9.06 psnr_avg:29.65 psnr_y:28.14 psnr_u:36.37 psnr_v:38.56 
n:1038 mse_avg:68.03 mse_y:96.21 mse_u:14.50 mse_v:8.86 psnr_avg:29.80 psnr_y:28.30 psnr_u:36.52 psnr_v:38.65 
n:1039 mse_avg:67.60 mse_y:95.56 mse_u:14.51 mse_v:8.85 psnr_avg:29.83 psnr_y:28.33 psnr_u:36.51 psnr_v:38.66 
n:1040 mse_avg:66.56 mse_y:93.90 mse_u:14.80 mse_v:8.96 psnr_avg:29.90 psnr_y:28.40 psnr_u:36.43 psnr_v:38.61 
n:1041 mse_avg:64.22 mse_y:90.53 mse_u:14.40 mse_v:8.81 psnr_avg:30.05 psnr_y:28.56 psnr_u:36.55 psnr_v:38.68 
n:1042 mse_avg:67.16 mse_y:94.91 mse_u:14.49 mse_v:8.87 psnr_avg:29.86 psnr_y:28.36 psnr_u:36.52 psnr_v:38.65 
n:1043 mse_avg:68.43 mse_y:96.70 mse_u:14.78 mse_v:8.99 psnr_avg:29.78 psnr_y:28.28 psnr_u:36.43 psnr_v:38.59 
n:1044 mse_avg:67.22 mse_y:94.97 mse_u:14.57 mse_v:8.89 psnr_avg:29.86 psnr_y:28.35 psnr_u:36.50 psnr_v:38.64 
n:1045 mse_avg:69.76 mse_y:98.74 mse_u:14.64 mse_v:8.98 psnr_avg:29.69 psnr_y:28.19 psnr_u:36.47 psnr_v:38.60 
n:1046 mse_avg:70.30 mse_y:99.45 mse_u:14.94 mse_v:9.09 psnr_avg:29.66 psnr_y:28.15 psnr_u:36.39 psnr_v:38.55 
n:1047 mse_avg:69.85 mse_y:98.85 mse_u:14.68 mse_v:9.06 psnr_avg:29.69 psnr_y:28.18 psnr_u:36.46 psnr_v:38.56 
n:1048 mse_avg:69.48 mse_y:98.22 mse_u:14.90 mse_v:9.08 psnr_avg:29.71 psnr_y:28.21 psnr_u:36.40 psnr_v:38.55 
n:1049 mse_avg:70.99 mse_y:100.37 mse_u:15.25 mse_v:9.22 psnr_avg:29.62 psnr_y:28.11 psnr_u:36.30 psnr_v:38.49 
n:1050 mse_avg:68.63 mse_y:96.93 mse_u:14.98 mse_v:9.05 psnr_avg:29.77 psnr_y:28.27 psnr_u:36.38 psnr_v:38.57 
n:1051 mse_avg:68.20 mse_y:96.28 mse_u:15.02 mse_v:9.07 psnr_avg:29.79 psnr_y:28.30 psnr_u:36.36 psnr_v:38.56 
n:1052 mse_avg:70.40 mse_y:99.47 mse_u:15.32 mse_v:9.22 psnr_avg:29.65 psnr_y:28.15 psnr_u:36.28 psnr_v:38.48 
n:1053 mse_avg:69.72 mse_y:98.51 mse_u:15.03 mse_v:9.21 psnr_avg:29.70 psnr_y:28.20 psnr_u:36.36 psnr_v:38.49 
n:1054 mse_avg:70.53 mse_y:99.70 mse_u:15.11 mse_v:9.26 psnr_avg:29.65 psnr_y:28.14 psnr_u:36.34 psnr_v:38.47 
n:1055 mse_avg:72.38 mse_y:102.39 mse_u:15.27 mse_v:9.43 psnr_avg:29.53 psnr_y:28.03 psnr_u:36.29 psnr_v:38.39 
n:1056 mse_avg:71.60 mse_y:101.31 mse_u:15.03 mse_v:9.31 psnr_avg:29.58 psnr_y:28.07 psnr_u:36.36 psnr_v:38.44 
n:1057 mse_avg:71.40 mse_y:100.98 mse_u:15.17 mse_v:9.31 psnr_avg:29.59 psnr_y:28.09 psnr_u:36.32 psnr_v:38.44 
n:1058 mse_avg:71.66 mse_y:101.34 mse_u:15.23 mse_v:9.35 psnr_avg:29.58 psnr_y:28.07 psnr_u:36.30 psnr_v:38.42 
n:1059 mse_avg:70.01 mse_y:98.91 mse_u:15.08 mse_v:9.33 psnr_avg:29.68 psnr_y:28.18 psnr_u:36.35 psnr_v:38.43 
n:1060 mse_avg:69.27 mse_y:97.79 mse_u:15.12 mse_v:9.36 psnr_avg:29.73 psnr_y:28.23 psnr_u:36.34 psnr_v:38.42 
n:1061 mse_avg:69.20 mse_y:97.60 mse_u:15.29 mse_v:9.50 psnr_avg:29.73 psnr_y:28.24 psnr_u:36.29 psnr_v:38.35 
n:1062 mse_avg:70.03 mse_y:98.92 mse_u:15.11 mse_v:9.40 psnr_avg:29.68 psnr_y:28.18 psnr_u:36.34 psnr_v:38.40 
n:1063 mse_avg:70.57 mse_y:99.70 mse_u:15.18 mse_v:9.45 psnr_avg:29.64 psnr_y:28.14 psnr_u:36.32 psnr_v:38.38 
n:1064 mse_avg:72.43 mse_y:102.40 mse_u:15.39 mse_v:9.61 psnr_avg:29.53 psnr_y:28.03 psnr_u:36.26 psnr_v:38.30 
n:1065 mse_avg:72.50 mse_y:102.59 mse_u:15.18 mse_v:9.49 psnr_avg:29.53 psnr_y:28.02 psnr_u:36.32 psnr_v:38.36 
n:1066 mse_avg:71.48 mse_y:101.06 mse_u:15.26 mse_v:9.41 psnr_avg:29.59 psnr_y:28.09 psnr_u:36.29 psnr_v:38.39 
n:1067 mse_avg:74.17 mse_y:105.01 mse_u:15.48 mse_v:9.50 psnr_avg:29.43 psnr_y:27.92 psnr_u:36.23 psnr_v:38.35 
n:1068 mse_avg:72.15 mse_y:102.11 mse_u:15.16 mse_v:9.30 psnr_avg:29.55 psnr_y:28.04 psnr_u:36.33 psnr_v:38.45 
n:1069 mse_avg:71.80 mse_y:101.62 mse_u:15.05 mse_v:9.24 psnr_avg:29.57 psnr_y:28.06 psnr_u:36.36 psnr_v:38.48 
n:1070 mse_avg:71.66 mse_y:101.33 mse_u:15.24 mse_v:9.42 psnr_avg:29.58 psnr_y:28.07 psnr_u:36.30 psnr_v:38.39 
n:1071 mse_avg:69.82 mse_y:98.68 mse_u:14.92 mse_v:9.30 psnr_avg:29.69 psnr_y:28.19 psnr_u:36.39 psnr_v:38.45 
n:1072 mse_avg:72.16 mse_y:102.11 mse_u:15.13 mse_v:9.36 psnr_avg:29.55 psnr_y:28.04 psnr_u:36.33 psnr_v:38.42 
n:1073 mse_avg:73.95 mse_y:104.68 mse_u:15.44 mse_v:9.54 psnr_avg:29.44 psnr_y:27.93 psnr_u:36.24 psnr_v:38.33 
n:1074 mse_avg:72.85 mse_y:103.17 mse_u:15.02 mse_v:9.39 psnr_avg:29.51 psnr_y:28.00 psnr_u:36.37 psnr_v:38.40 
n:1075 mse_avg:74.49 mse_y:105.62 mse_u:15.04 mse_v:9.41 psnr_avg:29.41 psnr_y:27.89 psnr_u:36.36 psnr_v:38.39 
n:1076 mse_avg:75.66 mse_y:107.31 mse_u:15.22 mse_v:9.54 psnr_avg:29.34 psnr_y:27.82 psnr_u:36.31 psnr_v:38.34 
n:1077 mse_avg:74.59 mse_y:105.73 mse_u:15.16 mse_v:9.44 psnr_avg:29.40 psnr_y:27.89 psnr_u:36.32 psnr_v:38.38 
n:1078 mse_avg:74.70 mse_y:105.90 mse_u:15.18 mse_v:9.41 psnr_avg:29.40 psnr_y:27.88 psnr_u:36.32 psnr_v:38.40 
n:1079 mse_avg:74.35 mse_y:105.34 mse_u:15.38 mse_v:9.36 psnr_avg:29.42 psnr_y:27.90 psnr_u:36.26 psnr_v:38.42 
n:1080 mse_avg:72.39 mse_y:102.45 mse_u:15.26 mse_v:9.30 psnr_avg:29.53 psnr_y:28.03 psnr_u:36.30 psnr_v:38.45 
n:1081 mse_avg:71.71 mse_y:101.45 mse_u:15.21 mse_v:9.23 psnr_avg:29.58 psnr_y:28.07 psnr_u:36.31 psnr_v:38.48 
n:1082 mse_avg:72.64 mse_y:102.78 mse_u:15.40 mse_v:9.32 psnr_avg:29.52 psnr_y:28.01 psnr_u:36.26 psnr_v:38.44 
n:1083 mse_avg:71.33 mse_y:100.88 mse_u:15.23 mse_v:9.23 psnr_avg:29.60 psnr_y:28.09 psnr_u:36.30 psnr_v:38.48 
n:1084 mse_avg:72.89 mse_y:103.19 mse_u:15.35 mse_v:9.27 psnr_avg:29.50 psnr_y:27.99 psnr_u:36.27 psnr_v:38.46 
n:1085 mse_avg:73.41 mse_y:103.91 mse_u:15.45 mse_v:9.33 psnr_avg:29.47 psnr_y:27.96 psnr_u:36.24 psnr_v:38.43 
n:1086 mse_avg:72.19 mse_y:102.26 mse_u:14.95 mse_v:9.15 psnr_avg:29.55 psnr_y:28.03 psnr_u:36.38 psnr_v:38.52 
n:1087 mse_avg:73.25 mse_y:103.87 mse_u:14.83 mse_v:9.19 psnr_avg:29.48 psnr_y:27.97 psnr_u:36.42 psnr_v:38.50 
n:1088 mse_avg:71.33 mse_y:100.93 mse_u:15.08 mse_v:9.16 psnr_avg:29.60 psnr_y:28.09 psnr_u:36.35 psnr_v:38.51 
n:1089 mse_avg:69.82 mse_y:98.77 mse_u:14.71 mse_v:9.12 psnr_avg:29.69 psnr_y:28.18 psnr_u:36.46 psnr_v:38.53 
n:1090 mse_avg:69.02 mse_y:97.51 mse_u:14.84 mse_v:9.22 psnr_avg:29.74 psnr_y:28.24 psnr_u:36.42 psnr_v:38.48 
n:1091 mse_avg:68.76 mse_y:97.09 mse_u:14.99 mse_v:9.23 psnr_avg:29.76 psnr_y:28.26 psnr_u:36.37 psnr_v:38.48 
n:1092 mse_avg:69.42 mse_y:98.11 mse_u:14.83 mse_v:9.23 psnr_avg:29.72 psnr_y:28.21 psnr_u:36.42 psnr_v:38.48 
n:1093 mse_avg:70.82 mse_y:100.18 mse_u:14.90 mse_v:9.29 psnr_avg:29.63 psnr_y:28.12 psnr_u:36.40 psnr_v:38.45 
n:1094 mse_avg:71.64 mse_y:101.32 mse_u:15.17 mse_v:9.37 psnr_avg:29.58 psnr_y:28.07 psnr_u:36.32 psnr_v:38.41 
n:1095 mse_avg:72.45 mse_y:102.56 mse_u:15.05 mse_v:9.40 psnr_avg:29.53 psnr_y:28.02 psnr_u:36.35 psnr_v:38.40 
n:1096 mse_avg:69.98 mse_y:98.91 mse_u:15.08 mse_v:9.12 psnr_avg:29.68 psnr_y:28.18 psnr_u:36.35 psnr_v:38.53 
n:1097 mse_avg:72.40 mse_y:102.47 mse_u:15.31 mse_v:9.23 psnr_avg:29.53 psnr_y:28.02 psnr_u:36.28 psnr_v:38.48 
n:1098 mse_avg:72.59 mse_y:102.79 mse_u:15.13 mse_v:9.21 psnr_avg:29.52 psnr_y:28.01 psnr_u:36.33 psnr_v:38.49 
n:1099 mse_avg:70.20 mse_y:99.30 mse_u:14.90 mse_v:9.14 psnr_avg:29.67 psnr_y:28.16 psnr_u:36.40 psnr_v:38.52 
n:1100 mse_avg:71.21 mse_y:100.71 mse_u:15.19 mse_v:9.25 psnr_avg:29.61 psnr_y:28.10 psnr_u:36.32 psnr_v:38.47 
n:1101 mse_avg:68.75 mse_y:97.09 mse_u:14.94 mse_v:9.18 psnr_avg:29.76 psnr_y:28.26 psnr_u:36.39 psnr_v:38.50 
n:1102 mse_avg:71.66 mse_y:101.43 mse_u:15.00 mse_v:9.22 psnr_avg:29.58 psnr_y:28.07 psnr_u:36.37 psnr_v:38.48 
n:1103 mse_avg:72.84 mse_y:103.11 mse_u:15.26 mse_v:9.33 psnr_avg:29.51 psnr_y:28.00 psnr_u:36.30 psnr_v:38.43 
n:1104 mse_avg:72.72 mse_y:102.99 mse_u:15.11 mse_v:9.26 psnr_avg:29.51 psnr_y:28.00 psnr_u:36.34 psnr_v:38.46 
n:1105 mse_avg:74.14 mse_y:105.04 mse_u:15.34 mse_v:9.31 psnr_avg:29.43 psnr_y:27.92 psnr_u:36.27 psnr_v:38.44 
n:1106 mse_avg:76.80 mse_y:108.94 mse_u:15.58 mse_v:9.42 psnr_avg:29.28 psnr_y:27.76 psnr_u:36.20 psnr_v:38.39 
n:1107 mse_avg:74.77 mse_y:105.95 mse_u:15.43 mse_v:9.39 psnr_avg:29.39 psnr_y:27.88 psnr_u:36.25 psnr_v:38.40 
n:1108 mse_avg:77.07 mse_y:109.37 mse_u:15.53 mse_v:9.43 psnr_avg:29.26 psnr_y:27.74 psnr_u:36.22 psnr_v:38.39 
n:1109 mse_avg:74.71 mse_y:105.84 mse_u:15.51 mse_v:9.37 psnr_avg:29.40 psnr_y:27.88 psnr_u:36.22 psnr_v:38.41 
n:1110 mse_avg:74.87 mse_y:106.01 mse_u:15.74 mse_v:9.44 psnr_avg:29.39 psnr_y:27.88 psnr_u:36.16 psnr_v:38.38 
n:1111 mse_avg:72.93 mse_y:103.15 mse_u:15.61 mse_v:9.33 psnr_avg:29.50 psnr_y:28.00 psnr_u:36.20 psnr_v:38.43 
n:1112 mse_avg:74.16 mse_y:105.01 mse_u:15.59 mse_v:9.32 psnr_avg:29.43 psnr_y:27.92 psnr_u:36.20 psnr_v:38.43 
n:1113 mse_avg:76.30 mse_y:108.19 mse_u:15.72 mse_v:9.31 psnr_avg:29.31 psnr_y:27.79 psnr_u:36.17 psnr_v:38.44 
n:1114 mse_avg:77.63 mse_y:110.12 mse_u:15.98 mse_v:9.34 psnr_avg:29.23 psnr_y:27.71 psnr_u:36.10 psnr_v:38.43 
n:1115 mse_avg:77.38 mse_y:109.77 mse_u:15.85 mse_v:9.34 psnr_avg:29.24 psnr_y:27.73 psnr_u:36.13 psnr_v:38.43 
n:1116 mse_avg:77.32 mse_y:109.70 mse_u:15.71 mse_v:9.44 psnr_avg:29.25 psnr_y:27.73 psnr_u:36.17 psnr_v:38.38 
n:1117 mse_avg:78.99 mse_y:112.15 mse_u:15.82 mse_v:9.48 psnr_avg:29.16 psnr_y:27.63 psnr_u:36.14 psnr_v:38.36 
n:1118 mse_avg:79.40 mse_y:112.70 mse_u:16.10 mse_v:9.49 psnr_avg:29.13 psnr_y:27.61 psnr_u:36.06 psnr_v:38.36 
n:1119 mse_avg:76.02 mse_y:107.74 mse_u:15.77 mse_v:9.37 psnr_avg:29.32 psnr_y:27.81 psnr_u:36.15 psnr_v:38.41 
n:1120 mse_avg:74.72 mse_y:105.78 mse_u:15.83 mse_v:9.36 psnr_avg:29.40 psnr_y:27.89 psnr_u:36.13 psnr_v:38.42 
n:1121 mse_avg:74.91 mse_y:105.99 mse_u:16.11 mse_v:9.42 psnr_avg:29.39 psnr_y:27.88 psnr_u:36.06 psnr_v:38.39 
n:1122 mse_avg:76.32 mse_y:108.12 mse_u:15.90 mse_v:9.50 psnr_avg:29.30 psnr_y:27.79 psnr_u:36.12 psnr_v:38.35 
n:1123 mse_avg:76.00 mse_y:107.65 mse_u:15.94 mse_v:9.49 psnr_avg:29.32 psnr_y:27.81 psnr_u:36.11 psnr_v:38.36 
n:1124 mse_avg:78.86 mse_y:111.86 mse_u:16.18 mse_v:9.56 psnr_avg:29.16 psnr_y:27.64 psnr_u:36.04 psnr_v:38.33 
n:1125 mse_avg:80.46 mse_y:114.21 mse_u:16.35 mse_v:9.60 psnr_avg:29.07 psnr_y:27.55 psnr_u:36.00 psnr_v:38.31 
n:1126 mse_avg:79.59 mse_y:112.87 mse_u:16.33 mse_v:9.71 psnr_avg:29.12 psnr_y:27.60 psnr_u:36.00 psnr_v:38.26 
n:1127 mse_avg:79.85 mse_y:113.33 mse_u:16.07 mse_v:9.72 psnr_avg:29.11 psnr_y:27.59 psnr_u:36.07 psnr_v:38.25 
n:1128 mse_avg:76.96 mse_y:109.03 mse_u:16.00 mse_v:9.63 psnr_avg:29.27 psnr_y:27.76 psnr_u:36.09 psnr_v:38.29 
n:1129 mse_avg:77.36 mse_y:109.64 mse_u:16.00 mse_v:9.59 psnr_avg:29.25 psnr_y:27.73 psnr_u:36.09 psnr_v:38.31 
n:1130 mse_avg:75.80 mse_y:107.31 mse_u:16.02 mse_v:9.57 psnr_avg:29.33 psnr_y:27.82 psnr_u:36.08 psnr_v:38.32 
n:1131 mse_avg:75.33 mse_y:106.54 mse_u:16.17 mse_v:9.64 psnr_avg:29.36 psnr_y:27.86 psnr_u:36.04 psnr_v:38.29 
n:1132 mse_avg:76.81 mse_y:108.83 mse_u:15.98 mse_v:9.57 psnr_avg:29.28 psnr_y:27.76 psnr_u:36.10 psnr_v:38.32 
n:1133 mse_avg:77.23 mse_y:109.45 mse_u:15.97 mse_v:9.63 psnr_avg:29.25 psnr_y:27.74 psnr_u:36.10 psnr_v:38.29 
