n:1 mse_avg:16.60 mse_y:22.96 mse_u:5.40 mse_v:2.37 psnr_avg:35.93 psnr_y:34.52 psnr_u:40.81 psnr_v:44.38 
n:801 mse_avg:136.87 mse_y:200.51 mse_u:11.37 mse_v:7.85 psnr_avg:26.77 psnr_y:25.11 psnr_u:37.57 psnr_v:39.18 
n:802 mse_avg:121.70 mse_y:177.71 mse_u:11.42 mse_v:7.91 psnr_avg:27.28 psnr_y:25.63 psnr_u:37.55 psnr_v:39.15 
n:803 mse_avg:115.87 mse_y:169.04 mse_u:11.23 mse_v:7.83 psnr_avg:27.49 psnr_y:25.85 psnr_u:37.63 psnr_v:39.19 
n:804 mse_avg:116.12 mse_y:169.43 mse_u:11.13 mse_v:7.84 psnr_avg:27.48 psnr_y:25.84 psnr_u:37.67 psnr_v:39.19 
n:805 mse_avg:120.04 mse_y:175.32 mse_u:11.16 mse_v:7.81 psnr_avg:27.34 psnr_y:25.69 psnr_u:37.65 psnr_v:39.20 
n:806 mse_avg:120.00 mse_y:175.32 mse_u:11.05 mse_v:7.65 psnr_avg:27.34 psnr_y:25.69 psnr_u:37.70 psnr_v:39.29 
n:807 mse_avg:128.17 mse_y:187.54 mse_u:11.15 mse_v:7.73 psnr_avg:27.05 psnr_y:25.40 psnr_u:37.66 psnr_v:39.25 
n:808 mse_avg:125.84 mse_y:184.00 mse_u:11.28 mse_v:7.79 psnr_avg:27.13 psnr_y:25.48 psnr_u:37.61 psnr_v:39.21 
n:809 mse_avg:124.83 mse_y:182.53 mse_u:11.10 mse_v:7.76 psnr_avg:27.17 psnr_y:25.52 psnr_u:37.68 psnr_v:39.23 
n:810 mse_avg:125.56 mse_y:183.63 mse_u:11.12 mse_v:7.71 psnr_avg:27.14 psnr_y:25.49 psnr_u:37.67 psnr_v:39.26 
n:811 mse_avg:132.93 mse_y:194.61 mse_u:11.26 mse_v:7.85 psnr_avg:26.89 psnr_y:25.24 psnr_u:37.61 psnr_v:39.18 
n:812 mse_avg:124.04 mse_y:181.36 mse_u:11.06 mse_v:7.76 psnr_avg:27.20 psnr_y:25.55 psnr_u:37.69 psnr_v:39.23 
n:813 mse_avg:120.34 mse_y:175.81 mse_u:11.07 mse_v:7.72 psnr_avg:27.33 psnr_y:25.68 psnr_u:37.69 psnr_v:39.25 
n:814 mse_avg:119.23 mse_y:174.07 mse_u:11.28 mse_v:7.80 psnr_avg:27.37 psnr_y:25.72 psnr_u:37.61 psnr_v:39.21 
n:815 mse_avg:119.77 mse_y:174.93 mse_u:11.15 mse_v:7.75 psnr_avg:27.35 psnr_y:25.70 psnr_u:37.66 psnr_v:39.24 
n:816 mse_avg:117.16 mse_y:170.99 mse_u:11.17 mse_v:7.83 psnr_avg:27.44 psnr_y:25.80 psnr_u:37.65 psnr_v:39.19 
n:817 mse_avg:118.18 mse_y:172.50 mse_u:11.18 mse_v:7.92 psnr_avg:27.41 psnr_y:25.76 psnr_u:37.65 psnr_v:39.14 
n:818 mse_avg:117.01 mse_y:170.76 mse_u:11.15 mse_v:7.86 psnr_avg:27.45 psnr_y:25.81 psnr_u:37.66 psnr_v:39.17 
n:819 mse_avg:121.37 mse_y:177.28 mse_u:11.21 mse_v:7.90 psnr_avg:27.29 psnr_y:25.64 psnr_u:37.63 psnr_v:39.15 
n:820 mse_avg:119.51 mse_y:174.43 mse_u:11.33 mse_v:7.97 psnr_avg:27.36 psnr_y:25.71 psnr_u:37.59 psnr_v:39.11 
n:821 mse_avg:117.51 mse_y:171.51 mse_u:11.10 mse_v:7.92 psnr_avg:27.43 psnr_y:25.79 psnr_u:37.68 psnr_v:39.14 
n:822 mse_avg:116.70 mse_y:170.31 mse_u:11.08 mse_v:7.91 psnr_avg:27.46 psnr_y:25.82 psnr_u:37.69 psnr_v:39.15 
n:823 mse_avg:121.06 mse_y:176.79 mse_u:11.18 mse_v:8.02 psnr_avg:27.30 psnr_y:25.66 psnr_u:37.65 psnr_v:39.09 
n:824 mse_avg:118.72 mse_y:173.38 mse_u:10.96 mse_v:7.83 psnr_avg:27.39 psnr_y:25.74 psnr_u:37.73 psnr_v:39.19 
n:825 mse_avg:120.20 mse_y:175.61 mse_u:10.99 mse_v:7.78 psnr_avg:27.33 psnr_y:25.69 psnr_u:37.72 psnr_v:39.22 
n:826 mse_avg:123.04 mse_y:179.82 mse_u:11.08 mse_v:7.88 psnr_avg:27.23 psnr_y:25.58 psnr_u:37.69 psnr_v:39.16 
n:827 mse_avg:127.60 mse_y:186.70 mse_u:10.97 mse_v:7.83 psnr_avg:27.07 psnr_y:25.42 psnr_u:37.73 psnr_v:39.19 
n:828 mse_avg:124.57 mse_y:182.16 mse_u:10.96 mse_v:7.82 psnr_avg:27.18 psnr_y:25.53 psnr_u:37.73 psnr_v:39.20 
n:829 mse_avg:124.83 mse_y:182.48 mse_u:11.07 mse_v:7.98 psnr_avg:27.17 psnr_y:25.52 psnr_u:37.69 psnr_v:39.11 
n:830 mse_avg:122.84 mse_y:179.55 mse_u:10.91 mse_v:7.94 psnr_avg:27.24 psnr_y:25.59 psnr_u:37.75 psnr_v:39.13 
n:831 mse_avg:128.17 mse_y:187.49 mse_u:11.00 mse_v:8.02 psnr_avg:27.05 psnr_y:25.40 psnr_u:37.72 psnr_v:39.09 
n:832 mse_avg:123.01 mse_y:179.75 mse_u:11.02 mse_v:8.06 psnr_avg:27.23 psnr_y:25.58 psnr_u:37.71 psnr_v:39.07 
n:833 mse_avg:118.50 mse_y:173.05 mse_u:10.88 mse_v:7.95 psnr_avg:27.39 psnr_y:25.75 psnr_u:37.77 psnr_v:39.13 
n:834 mse_avg:117.24 mse_y:171.13 mse_u:10.89 mse_v:8.00 psnr_avg:27.44 psnr_y:25.80 psnr_u:37.76 psnr_v:39.10 
n:835 mse_avg:121.34 mse_y:177.22 mse_u:11.08 mse_v:8.11 psnr_avg:27.29 psnr_y:25.65 psnr_u:37.69 psnr_v:39.04 
n:836 mse_avg:115.30 mse_y:168.23 mse_u:10.93 mse_v:7.96 psnr_avg:27.51 psnr_y:25.87 psnr_u:37.75 psnr_v:39.12 
n:837 mse_avg:114.26 mse_y:166.64 mse_u:10.98 mse_v:8.02 psnr_avg:27.55 psnr_y:25.91 psnr_u:37.73 psnr_v:39.09 
n:838 mse_avg:114.79 mse_y:167.40 mse_u:11.05 mse_v:8.11 psnr_avg:27.53 psnr_y:25.89 psnr_u:37.70 psnr_v:39.04 
n:839 mse_avg:116.61 mse_y:170.16 mse_u:10.95 mse_v:8.07 psnr_avg:27.46 psnr_y:25.82 psnr_u:37.74 psnr_v:39.06 
n:840 mse_avg:116.60 mse_y:170.12 mse_u:11.02 mse_v:8.09 psnr_avg:27.46 psnr_y:25.82 psnr_u:37.71 psnr_v:39.05 
n:841 mse_avg:118.81 mse_y:173.38 mse_u:11.13 mse_v:8.17 psnr_avg:27.38 psnr_y:25.74 psnr_u:37.67 psnr_v:39.01 
n:842 mse_avg:119.31 mse_y:174.17 mse_u:11.02 mse_v:8.14 psnr_avg:27.36 psnr_y:25.72 psnr_u:37.71 psnr_v:39.02 
n:843 mse_avg:125.44 mse_y:183.33 mse_u:11.16 mse_v:8.17 psnr_avg:27.15 psnr_y:25.50 psnr_u:37.65 psnr_v:39.01 
n:844 mse_avg:122.01 mse_y:178.13 mse_u:11.24 mse_v:8.31 psnr_avg:27.27 psnr_y:25.62 psnr_u:37.62 psnr_v:38.94 
n:845 mse_avg:120.32 mse_y:175.63 mse_u:11.16 mse_v:8.26 psnr_avg:27.33 psnr_y:25.68 psnr_u:37.66 psnr_v:38.96 
n:846 mse_avg:120.95 mse_y:176.53 mse_u:11.25 mse_v:8.31 psnr_avg:27.30 psnr_y:25.66 psnr_u:37.62 psnr_v:38.93 
n:847 mse_avg:126.07 mse_y:184.14 mse_u:11.46 mse_v:8.43 psnr_avg:27.12 psnr_y:25.48 psnr_u:37.54 psnr_v:38.87 
n:848 mse_avg:119.22 mse_y:173.90 mse_u:11.35 mse_v:8.38 psnr_avg:27.37 psnr_y:25.73 psnr_u:37.58 psnr_v:38.90 
n:849 mse_avg:117.70 mse_y:171.57 mse_u:11.40 mse_v:8.49 psnr_avg:27.42 psnr_y:25.79 psnr_u:37.56 psnr_v:38.84 
n:850 mse_avg:117.80 mse_y:171.65 mse_u:11.57 mse_v:8.66 psnr_avg:27.42 psnr_y:25.78 psnr_u:37.50 psnr_v:38.76 
n:851 mse_avg:121.28 mse_y:176.80 mse_u:11.76 mse_v:8.67 psnr_avg:27.29 psnr_y:25.66 psnr_u:37.43 psnr_v:38.75 
n:852 mse_avg:118.65 mse_y:172.82 mse_u:11.87 mse_v:8.75 psnr_avg:27.39 psnr_y:25.75 psnr_u:37.39 psnr_v:38.71 
n:853 mse_avg:119.92 mse_y:174.68 mse_u:11.93 mse_v:8.86 psnr_avg:27.34 psnr_y:25.71 psnr_u:37.36 psnr_v:38.66 
n:854 mse_avg:122.02 mse_y:177.78 mse_u:12.09 mse_v:8.90 psnr_avg:27.27 psnr_y:25.63 psnr_u:37.31 psnr_v:38.64 
n:855 mse_avg:127.06 mse_y:185.25 mse_u:12.27 mse_v:9.05 psnr_avg:27.09 psnr_y:25.45 psnr_u:37.24 psnr_v:38.56 
n:856 mse_avg:121.03 mse_y:176.27 mse_u:12.17 mse_v:8.95 psnr_avg:27.30 psnr_y:25.67 psnr_u:37.28 psnr_v:38.61 
n:857 mse_avg:121.62 mse_y:177.18 mse_u:12.11 mse_v:8.89 psnr_avg:27.28 psnr_y:25.65 psnr_u:37.30 psnr_v:38.64 
n:858 mse_avg:123.36 mse_y:179.71 mse_u:12.30 mse_v:9.03 psnr_avg:27.22 psnr_y:25.59 psnr_u:37.23 psnr_v:38.57 
n:859 mse_avg:126.30 mse_y:184.17 mse_u:12.22 mse_v:8.90 psnr_avg:27.12 psnr_y:25.48 psnr_u:37.26 psnr_v:38.64 
n:860 mse_avg:121.51 mse_y:177.00 mse_u:12.20 mse_v:8.88 psnr_avg:27.28 psnr_y:25.65 psnr_u:37.27 psnr_v:38.65 
n:861 mse_avg:123.18 mse_y:179.44 mse_u:12.37 mse_v:8.98 psnr_avg:27.23 psnr_y:25.59 psnr_u:37.21 psnr_v:38.60 
n:862 mse_avg:122.19 mse_y:178.00 mse_u:12.24 mse_v:8.91 psnr_avg:27.26 psnr_y:25.63 psnr_u:37.25 psnr_v:38.63 
n:863 mse_avg:127.31 mse_y:185.66 mse_u:12.33 mse_v:8.93 psnr_avg:27.08 psnr_y:25.44 psnr_u:37.22 psnr_v:38.62 
n:864 mse_avg:124.08 mse_y:180.76 mse_u:12.43 mse_v:8.97 psnr_avg:27.19 psnr_y:25.56 psnr_u:37.18 psnr_v:38.60 
n:865 mse_avg:123.38 mse_y:179.76 mse_u:12.39 mse_v:8.86 psnr_avg:27.22 psnr_y:25.58 psnr_u:37.20 psnr_v:38.66 
n:866 mse_avg:124.58 mse_y:181.54 mse_u:12.47 mse_v:8.87 psnr_avg:27.18 psnr_y:25.54 psnr_u:37.17 psnr_v:38.65 
n:867 mse_avg:130.60 mse_y:190.49 mse_u:12.67 mse_v:9.00 psnr_avg:26.97 psnr_y:25.33 psnr_u:37.10 psnr_v:38.59 
n:868 mse_avg:125.17 mse_y:182.41 mse_u:12.49 mse_v:8.90 psnr_avg:27.16 psnr_y:25.52 psnr_u:37.16 psnr_v:38.64 
n:869 mse_avg:124.62 mse_y:181.55 mse_u:12.58 mse_v:8.94 psnr_avg:27.18 psnr_y:25.54 psnr_u:37.13 psnr_v:38.62 
n:870 mse_avg:126.24 mse_y:183.91 mse_u:12.77 mse_v:9.04 psnr_avg:27.12 psnr_y:25.48 psnr_u:37.07 psnr_v:38.57 
n:871 mse_avg:129.64 mse_y:189.04 mse_u:12.68 mse_v:8.97 psnr_avg:27.00 psnr_y:25.37 psnr_u:37.10 psnr_v:38.60 
n:872 mse_avg:121.57 mse_y:176.92 mse_u:12.74 mse_v:9.00 psnr_avg:27.28 psnr_y:25.65 psnr_u:37.08 psnr_v:38.59 
n:873 mse_avg:122.22 mse_y:177.82 mse_u:12.91 mse_v:9.12 psnr_avg:27.26 psnr_y:25.63 psnr_u:37.02 psnr_v:38.53 
n:874 mse_avg:119.64 mse_y:174.00 mse_u:12.79 mse_v:9.07 psnr_avg:27.35 psnr_y:25.73 psnr_u:37.06 psnr_v:38.56 
n:875 mse_avg:122.91 mse_y:178.88 mse_u:12.86 mse_v:9.09 psnr_avg:27.23 psnr_y:25.61 psnr_u:37.04 psnr_v:38.54 
n:876 mse_avg:122.06 mse_y:177.51 mse_u:13.07 mse_v:9.26 psnr_avg:27.27 psnr_y:25.64 psnr_u:36.97 psnr_v:38.47 
n:877 mse_avg:120.63 mse_y:175.41 mse_u:13.00 mse_v:9.17 psnr_avg:27.32 psnr_y:25.69 psnr_u:36.99 psnr_v:38.51 
n:878 mse_avg:122.25 mse_y:177.77 mse_u:13.15 mse_v:9.26 psnr_avg:27.26 psnr_y:25.63 psnr_u:36.94 psnr_v:38.46 
n:879 mse_avg:127.90 mse_y:186.17 mse_u:13.37 mse_v:9.36 psnr_avg:27.06 psnr_y:25.43 psnr_u:36.87 psnr_v:38.42 
n:880 mse_avg:120.55 mse_y:175.25 mse_u:13.11 mse_v:9.19 psnr_avg:27.32 psnr_y:25.69 psnr_u:36.95 psnr_v:38.50 
n:881 mse_avg:121.15 mse_y:176.13 mse_u:13.23 mse_v:9.16 psnr_avg:27.30 psnr_y:25.67 psnr_u:36.92 psnr_v:38.51 
n:882 mse_avg:121.66 mse_y:176.85 mse_u:13.34 mse_v:9.25 psnr_avg:27.28 psnr_y:25.65 psnr_u:36.88 psnr_v:38.47 
n:883 mse_avg:123.42 mse_y:179.56 mse_u:13.16 mse_v:9.14 psnr_avg:27.22 psnr_y:25.59 psnr_u:36.94 psnr_v:38.52 
n:884 mse_avg:121.20 mse_y:176.22 mse_u:13.18 mse_v:9.18 psnr_avg:27.30 psnr_y:25.67 psnr_u:36.93 psnr_v:38.50 
n:885 mse_avg:121.92 mse_y:177.21 mse_u:13.40 mse_v:9.26 psnr_avg:27.27 psnr_y:25.65 psnr_u:36.86 psnr_v:38.47 
n:886 mse_avg:120.94 mse_y:175.79 mse_u:13.29 mse_v:9.18 psnr_avg:27.31 psnr_y:25.68 psnr_u:36.90 psnr_v:38.50 
n:887 mse_avg:125.47 mse_y:182.56 mse_u:13.32 mse_v:9.27 psnr_avg:27.15 psnr_y:25.52 psnr_u:36.89 psnr_v:38.46 
n:888 mse_avg:123.99 mse_y:180.30 mse_u:13.44 mse_v:9.31 psnr_avg:27.20 psnr_y:25.57 psnr_u:36.85 psnr_v:38.44 
n:889 mse_avg:122.91 mse_y:178.74 mse_u:13.26 mse_v:9.23 psnr_avg:27.24 psnr_y:25.61 psnr_u:36.91 psnr_v:38.48 
n:890 mse_avg:123.15 mse_y:179.09 mse_u:13.31 mse_v:9.21 psnr_avg:27.23 psnr_y:25.60 psnr_u:36.89 psnr_v:38.49 
n:891 mse_avg:129.41 mse_y:188.43 mse_u:13.41 mse_v:9.33 psnr_avg:27.01 psnr_y:25.38 psnr_u:36.86 psnr_v:38.43 
n:892 mse_avg:123.60 mse_y:179.75 mse_u:13.27 mse_v:9.31 psnr_avg:27.21 psnr_y:25.58 psnr_u:36.90 psnr_v:38.44 
n:893 mse_avg:123.50 mse_y:179.61 mse_u:13.18 mse_v:9.40 psnr_avg:27.21 psnr_y:25.59 psnr_u:36.93 psnr_v:38.40 
n:894 mse_avg:124.92 mse_y:181.69 mse_u:13.29 mse_v:9.48 psnr_avg:27.16 psnr_y:25.54 psnr_u:36.90 psnr_v:38.36 
n:895 mse_avg:130.58 mse_y:190.14 mse_u:13.41 mse_v:9.50 psnr_avg:26.97 psnr_y:25.34 psnr_u:36.86 psnr_v:38.35 
n:896 mse_avg:126.07 mse_y:183.34 mse_u:13.44 mse_v:9.59 psnr_avg:27.12 psnr_y:25.50 psnr_u:36.85 psnr_v:38.31 
n:897 mse_avg:128.70 mse_y:186.94 mse_u:14.34 mse_v:10.10 psnr_avg:27.03 psnr_y:25.41 psnr_u:36.56 psnr_v:38.09 
n:898 mse_avg:127.11 mse_y:184.62 mse_u:14.19 mse_v:10.00 psnr_avg:27.09 psnr_y:25.47 psnr_u:36.61 psnr_v:38.13 
n:899 mse_avg:129.83 mse_y:188.73 mse_u:14.08 mse_v:10.01 psnr_avg:27.00 psnr_y:25.37 psnr_u:36.64 psnr_v:38.13 
n:900 mse_avg:122.68 mse_y:178.10 mse_u:13.87 mse_v:9.85 psnr_avg:27.24 psnr_y:25.62 psnr_u:36.71 psnr_v:38.20 
n:901 mse_avg:123.85 mse_y:179.83 mse_u:13.88 mse_v:9.91 psnr_avg:27.20 psnr_y:25.58 psnr_u:36.71 psnr_v:38.17 
n:902 mse_avg:122.71 mse_y:178.06 mse_u:14.03 mse_v:9.99 psnr_avg:27.24 psnr_y:25.63 psnr_u:36.66 psnr_v:38.13 
n:903 mse_avg:124.57 mse_y:180.92 mse_u:13.87 mse_v:9.86 psnr_avg:27.18 psnr_y:25.56 psnr_u:36.71 psnr_v:38.19 
n:904 mse_avg:121.21 mse_y:175.90 mse_u:13.85 mse_v:9.82 psnr_avg:27.30 psnr_y:25.68 psnr_u:36.72 psnr_v:38.21 
n:905 mse_avg:122.34 mse_y:177.59 mse_u:13.87 mse_v:9.82 psnr_avg:27.26 psnr_y:25.64 psnr_u:36.71 psnr_v:38.21 
n:906 mse_avg:125.37 mse_y:182.12 mse_u:13.87 mse_v:9.88 psnr_avg:27.15 psnr_y:25.53 psnr_u:36.71 psnr_v:38.18 
n:907 mse_avg:130.82 mse_y:190.21 mse_u:14.06 mse_v:9.99 psnr_avg:26.96 psnr_y:25.34 psnr_u:36.65 psnr_v:38.14 
n:908 mse_avg:121.90 mse_y:176.91 mse_u:13.90 mse_v:9.87 psnr_avg:27.27 psnr_y:25.65 psnr_u:36.70 psnr_v:38.19 
n:909 mse_avg:120.51 mse_y:174.87 mse_u:13.78 mse_v:9.81 psnr_avg:27.32 psnr_y:25.70 psnr_u:36.74 psnr_v:38.21 
n:910 mse_avg:119.30 mse_y:173.03 mse_u:13.79 mse_v:9.91 psnr_avg:27.36 psnr_y:25.75 psnr_u:36.73 psnr_v:38.17 
n:911 mse_avg:123.94 mse_y:179.95 mse_u:13.89 mse_v:9.97 psnr_avg:27.20 psnr_y:25.58 psnr_u:36.70 psnr_v:38.14 
n:912 mse_avg:121.53 mse_y:176.27 mse_u:14.03 mse_v:10.05 psnr_avg:27.28 psnr_y:25.67 psnr_u:36.66 psnr_v:38.11 
n:913 mse_avg:121.00 mse_y:175.53 mse_u:13.86 mse_v:10.01 psnr_avg:27.30 psnr_y:25.69 psnr_u:36.71 psnr_v:38.12 
n:914 mse_avg:119.97 mse_y:174.02 mse_u:13.72 mse_v:9.99 psnr_avg:27.34 psnr_y:25.72 psnr_u:36.76 psnr_v:38.14 
n:915 mse_avg:125.12 mse_y:181.75 mse_u:13.73 mse_v:9.95 psnr_avg:27.16 psnr_y:25.54 psnr_u:36.75 psnr_v:38.15 
n:916 mse_avg:121.81 mse_y:176.80 mse_u:13.68 mse_v:9.96 psnr_avg:27.27 psnr_y:25.66 psnr_u:36.77 psnr_v:38.15 
n:917 mse_avg:122.93 mse_y:178.42 mse_u:13.83 mse_v:10.04 psnr_avg:27.23 psnr_y:25.62 psnr_u:36.72 psnr_v:38.11 
n:918 mse_avg:121.73 mse_y:176.69 mse_u:13.69 mse_v:9.94 psnr_avg:27.28 psnr_y:25.66 psnr_u:36.77 psnr_v:38.16 
n:919 mse_avg:125.94 mse_y:183.02 mse_u:13.67 mse_v:9.91 psnr_avg:27.13 psnr_y:25.51 psnr_u:36.77 psnr_v:38.17 
n:920 mse_avg:119.63 mse_y:173.54 mse_u:13.75 mse_v:9.88 psnr_avg:27.35 psnr_y:25.74 psnr_u:36.75 psnr_v:38.18 
n:921 mse_avg:119.94 mse_y:174.00 mse_u:13.78 mse_v:9.87 psnr_avg:27.34 psnr_y:25.73 psnr_u:36.74 psnr_v:38.19 
n:922 mse_avg:119.94 mse_y:173.93 mse_u:13.95 mse_v:9.95 psnr_avg:27.34 psnr_y:25.73 psnr_u:36.69 psnr_v:38.15 
n:923 mse_avg:122.94 mse_y:178.47 mse_u:13.91 mse_v:9.85 psnr_avg:27.23 psnr_y:25.62 psnr_u:36.70 psnr_v:38.20 
n:924 mse_avg:118.57 mse_y:171.92 mse_u:13.90 mse_v:9.84 psnr_avg:27.39 psnr_y:25.78 psnr_u:36.70 psnr_v:38.20 
n:925 mse_avg:119.15 mse_y:172.76 mse_u:13.95 mse_v:9.94 psnr_avg:27.37 psnr_y:25.76 psnr_u:36.69 psnr_v:38.16 
n:926 mse_avg:120.92 mse_y:175.37 mse_u:14.07 mse_v:9.97 psnr_avg:27.31 psnr_y:25.69 psnr_u:36.65 psnr_v:38.15 
n:927 mse_avg:126.29 mse_y:183.35 mse_u:14.30 mse_v:10.05 psnr_avg:27.12 psnr_y:25.50 psnr_u:36.58 psnr_v:38.11 
n:928 mse_avg:118.77 mse_y:172.21 mse_u:13.90 mse_v:9.89 psnr_avg:27.38 psnr_y:25.77 psnr_u:36.70 psnr_v:38.18 
n:929 mse_avg:117.49 mse_y:170.24 mse_u:14.01 mse_v:9.98 psnr_avg:27.43 psnr_y:25.82 psnr_u:36.67 psnr_v:38.14 
n:930 mse_avg:117.34 mse_y:169.97 mse_u:14.05 mse_v:10.09 psnr_avg:27.44 psnr_y:25.83 psnr_u:36.65 psnr_v:38.09 
n:931 mse_avg:121.64 mse_y:176.39 mse_u:14.17 mse_v:10.12 psnr_avg:27.28 psnr_y:25.67 psnr_u:36.62 psnr_v:38.08 
n:932 mse_avg:119.89 mse_y:173.69 mse_u:14.35 mse_v:10.21 psnr_avg:27.34 psnr_y:25.73 psnr_u:36.56 psnr_v:38.04 
n:933 mse_avg:118.80 mse_y:172.11 mse_u:14.16 mse_v:10.19 psnr_avg:27.38 psnr_y:25.77 psnr_u:36.62 psnr_v:38.05 
n:934 mse_avg:118.97 mse_y:172.37 mse_u:14.08 mse_v:10.23 psnr_avg:27.38 psnr_y:25.77 psnr_u:36.64 psnr_v:38.03 
n:935 mse_avg:123.18 mse_y:178.68 mse_u:14.10 mse_v:10.26 psnr_avg:27.23 psnr_y:25.61 psnr_u:36.64 psnr_v:38.02 
n:936 mse_avg:122.63 mse_y:177.89 mse_u:13.97 mse_v:10.23 psnr_avg:27.24 psnr_y:25.63 psnr_u:36.68 psnr_v:38.03 
n:937 mse_avg:123.11 mse_y:178.56 mse_u:14.05 mse_v:10.36 psnr_avg:27.23 psnr_y:25.61 psnr_u:36.65 psnr_v:37.98 
n:938 mse_avg:123.23 mse_y:178.82 mse_u:13.83 mse_v:10.28 psnr_avg:27.22 psnr_y:25.61 psnr_u:36.72 psnr_v:38.01 
n:939 mse_avg:126.98 mse_y:184.44 mse_u:13.79 mse_v:10.34 psnr_avg:27.09 psnr_y:25.47 psnr_u:36.73 psnr_v:37.99 
n:940 mse_avg:118.38 mse_y:171.56 mse_u:13.71 mse_v:10.32 psnr_avg:27.40 psnr_y:25.79 psnr_u:36.76 psnr_v:37.99 
n:941 mse_avg:118.58 mse_y:171.85 mse_u:13.70 mse_v:10.38 psnr_avg:27.39 psnr_y:25.78 psnr_u:36.76 psnr_v:37.97 
n:942 mse_avg:117.10 mse_y:169.60 mse_u:13.77 mse_v:10.41 psnr_avg:27.45 psnr_y:25.84 psnr_u:36.74 psnr_v:37.96 
n:943 mse_avg:118.16 mse_y:171.25 mse_u:13.61 mse_v:10.37 psnr_avg:27.41 psnr_y:25.79 psnr_u:36.79 psnr_v:37.97 
n:944 mse_avg:113.24 mse_y:163.89 mse_u:13.50 mse_v:10.39 psnr_avg:27.59 psnr_y:25.99 psnr_u:36.83 psnr_v:37.97 
n:945 mse_avg:113.26 mse_y:163.93 mse_u:13.44 mse_v:10.39 psnr_avg:27.59 psnr_y:25.98 psnr_u:36.85 psnr_v:37.96 
n:946 mse_avg:114.09 mse_y:165.12 mse_u:13.53 mse_v:10.50 psnr_avg:27.56 psnr_y:25.95 psnr_u:36.82 psnr_v:37.92 
n:947 mse_avg:119.35 mse_y:172.93 mse_u:13.68 mse_v:10.67 psnr_avg:27.36 psnr_y:25.75 psnr_u:36.77 psnr_v:37.85 
n:948 mse_avg:114.59 mse_y:165.88 mse_u:13.46 mse_v:10.59 psnr_avg:27.54 psnr_y:25.93 psnr_u:36.84 psnr_v:37.88 
n:949 mse_avg:115.00 mse_y:166.50 mse_u:13.39 mse_v:10.59 psnr_avg:27.52 psnr_y:25.92 psnr_u:36.86 psnr_v:37.88 
n:950 mse_avg:115.43 mse_y:167.16 mse_u:13.30 mse_v:10.63 psnr_avg:27.51 psnr_y:25.90 psnr_u:36.89 psnr_v:37.86 
n:951 mse_avg:121.03 mse_y:175.54 mse_u:13.35 mse_v:10.68 psnr_avg:27.30 psnr_y:25.69 psnr_u:36.88 psnr_v:37.85 
n:952 mse_avg:115.63 mse_y:167.38 mse_u:13.46 mse_v:10.79 psnr_avg:27.50 psnr_y:25.89 psnr_u:36.84 psnr_v:37.80 
n:953 mse_avg:112.93 mse_y:163.36 mse_u:13.37 mse_v:10.77 psnr_avg:27.60 psnr_y:26.00 psnr_u:36.87 psnr_v:37.81 
n:954 mse_avg:110.60 mse_y:159.85 mse_u:13.33 mse_v:10.86 psnr_avg:27.69 psnr_y:26.09 psnr_u:36.88 psnr_v:37.77 
n:955 mse_avg:114.21 mse_y:165.23 mse_u:13.40 mse_v:10.93 psnr_avg:27.55 psnr_y:25.95 psnr_u:36.86 psnr_v:37.75 
n:956 mse_avg:110.14 mse_y:159.12 mse_u:13.44 mse_v:10.91 psnr_avg:27.71 psnr_y:26.11 psnr_u:36.85 psnr_v:37.75 
n:957 mse_avg:110.49 mse_y:159.62 mse_u:13.57 mse_v:10.88 psnr_avg:27.70 psnr_y:26.10 psnr_u:36.81 psnr_v:37.77 
n:958 mse_avg:109.32 mse_y:157.93 mse_u:13.40 mse_v:10.79 psnr_avg:27.74 psnr_y:26.15 psnr_u:36.86 psnr_v:37.80 
n:959 mse_avg:112.78 mse_y:163.10 mse_u:13.46 mse_v:10.85 psnr_avg:27.61 psnr_y:26.01 psnr_u:36.84 psnr_v:37.78 
n:960 mse_avg:113.54 mse_y:164.18 mse_u:13.58 mse_v:10.94 psnr_avg:27.58 psnr_y:25.98 psnr_u:36.80 psnr_v:37.74 
n:961 mse_avg:113.16 mse_y:163.63 mse_u:13.55 mse_v:10.89 psnr_avg:27.59 psnr_y:25.99 psnr_u:36.81 psnr_v:37.76 
n:962 mse_avg:115.36 mse_y:166.88 mse_u:13.68 mse_v:10.98 psnr_avg:27.51 psnr_y:25.91 psnr_u:36.77 psnr_v:37.72 
n:963 mse_avg:121.35 mse_y:175.77 mse_u:13.94 mse_v:11.13 psnr_avg:27.29 psnr_y:25.68 psnr_u:36.69 psnr_v:37.67 
n:964 mse_avg:113.75 mse_y:164.43 mse_u:13.76 mse_v:11.02 psnr_avg:27.57 psnr_y:25.97 psnr_u:36.74 psnr_v:37.71 
n:965 mse_avg:111.40 mse_y:160.88 mse_u:13.82 mse_v:11.09 psnr_avg:27.66 psnr_y:26.07 psnr_u:36.73 psnr_v:37.68 
n:966 mse_avg:112.46 mse_y:162.39 mse_u:13.99 mse_v:11.19 psnr_avg:27.62 psnr_y:26.03 psnr_u:36.67 psnr_v:37.64 
n:967 mse_avg:114.66 mse_y:165.76 mse_u:13.83 mse_v:11.11 psnr_avg:27.54 psnr_y:25.94 psnr_u:36.72 psnr_v:37.68 
