n:1 mse_avg:8362.67 mse_y:12544.00 mse_u:0.00 mse_v:0.00 psnr_avg:8.91 psnr_y:7.15 psnr_u:inf psnr_v:inf 
n:1060 mse_avg:357.98 mse_y:521.72 mse_u:50.14 mse_v:10.86 psnr_avg:22.59 psnr_y:20.96 psnr_u:31.13 psnr_v:37.77 
n:1061 mse_avg:363.89 mse_y:530.35 mse_u:51.11 mse_v:10.87 psnr_avg:22.52 psnr_y:20.89 psnr_u:31.05 psnr_v:37.77 
n:1062 mse_avg:357.01 mse_y:520.18 mse_u:50.41 mse_v:10.93 psnr_avg:22.60 psnr_y:20.97 psnr_u:31.11 psnr_v:37.75 
n:1063 mse_avg:367.05 mse_y:534.72 mse_u:52.41 mse_v:11.03 psnr_avg:22.48 psnr_y:20.85 psnr_u:30.94 psnr_v:37.71 
n:1064 mse_avg:369.09 mse_y:537.47 mse_u:53.49 mse_v:11.18 psnr_avg:22.46 psnr_y:20.83 psnr_u:30.85 psnr_v:37.65 
n:1065 mse_avg:367.16 mse_y:534.62 mse_u:53.33 mse_v:11.15 psnr_avg:22.48 psnr_y:20.85 psnr_u:30.86 psnr_v:37.66 
n:1066 mse_avg:375.09 mse_y:546.31 mse_u:54.07 mse_v:11.22 psnr_avg:22.39 psnr_y:20.76 psnr_u:30.80 psnr_v:37.63 
n:1067 mse_avg:378.98 mse_y:551.85 mse_u:55.13 mse_v:11.36 psnr_avg:22.34 psnr_y:20.71 psnr_u:30.72 psnr_v:37.58 
n:1068 mse_avg:376.30 mse_y:547.92 mse_u:54.75 mse_v:11.38 psnr_avg:22.38 psnr_y:20.74 psnr_u:30.75 psnr_v:37.57 
n:1069 mse_avg:385.49 mse_y:561.41 mse_u:56.07 mse_v:11.24 psnr_avg:22.27 psnr_y:20.64 psnr_u:30.64 psnr_v:37.62 
n:1070 mse_avg:387.30 mse_y:563.80 mse_u:57.32 mse_v:11.31 psnr_avg:22.25 psnr_y:20.62 psnr_u:30.55 psnr_v:37.60 
n:1071 mse_avg:383.50 mse_y:558.19 mse_u:56.90 mse_v:11.30 psnr_avg:22.29 psnr_y:20.66 psnr_u:30.58 psnr_v:37.60 
n:1072 mse_avg:396.22 mse_y:576.38 mse_u:60.17 mse_v:11.65 psnr_avg:22.15 psnr_y:20.52 psnr_u:30.34 psnr_v:37.47 
n:1073 mse_avg:397.82 mse_y:578.44 mse_u:61.37 mse_v:11.78 psnr_avg:22.13 psnr_y:20.51 psnr_u:30.25 psnr_v:37.42 
n:1074 mse_avg:391.86 mse_y:569.65 mse_u:60.77 mse_v:11.81 psnr_avg:22.20 psnr_y:20.57 psnr_u:30.29 psnr_v:37.41 
n:1075 mse_avg:398.94 mse_y:579.58 mse_u:63.17 mse_v:12.15 psnr_avg:22.12 psnr_y:20.50 psnr_u:30.13 psnr_v:37.28 
n:1076 mse_avg:406.84 mse_y:591.08 mse_u:64.29 mse_v:12.45 psnr_avg:22.04 psnr_y:20.41 psnr_u:30.05 psnr_v:37.18 
n:1077 mse_avg:403.58 mse_y:586.41 mse_u:63.32 mse_v:12.48 psnr_avg:22.07 psnr_y:20.45 psnr_u:30.12 psnr_v:37.17 
n:1078 mse_avg:417.77 mse_y:606.44 mse_u:67.65 mse_v:13.24 psnr_avg:21.92 psnr_y:20.30 psnr_u:29.83 psnr_v:36.91 
n:1079 mse_avg:419.70 mse_y:608.98 mse_u:68.87 mse_v:13.41 psnr_avg:21.90 psnr_y:20.28 psnr_u:29.75 psnr_v:36.86 
n:1080 mse_avg:418.32 mse_y:606.91 mse_u:68.85 mse_v:13.41 psnr_avg:21.92 psnr_y:20.30 psnr_u:29.75 psnr_v:36.86 
n:1081 mse_avg:432.36 mse_y:627.44 mse_u:70.59 mse_v:13.81 psnr_avg:21.77 psnr_y:20.16 psnr_u:29.64 psnr_v:36.73 
n:1082 mse_avg:428.93 mse_y:622.48 mse_u:69.70 mse_v:13.96 psnr_avg:21.81 psnr_y:20.19 psnr_u:29.70 psnr_v:36.68 
n:1083 mse_avg:426.46 mse_y:618.90 mse_u:69.21 mse_v:13.96 psnr_avg:21.83 psnr_y:20.21 psnr_u:29.73 psnr_v:36.68 
n:1084 mse_avg:429.75 mse_y:623.43 mse_u:70.76 mse_v:14.01 psnr_avg:21.80 psnr_y:20.18 psnr_u:29.63 psnr_v:36.67 
n:1085 mse_avg:425.38 mse_y:616.82 mse_u:71.16 mse_v:13.81 psnr_avg:21.84 psnr_y:20.23 psnr_u:29.61 psnr_v:36.73 
n:1086 mse_avg:421.38 mse_y:610.95 mse_u:70.66 mse_v:13.82 psnr_avg:21.88 psnr_y:20.27 psnr_u:29.64 psnr_v:36.72 
n:1087 mse_avg:417.49 mse_y:604.93 mse_u:71.52 mse_v:13.72 psnr_avg:21.92 psnr_y:20.31 psnr_u:29.59 psnr_v:36.76 
n:1088 mse_avg:419.46 mse_y:607.79 mse_u:71.96 mse_v:13.66 psnr_avg:21.90 psnr_y:20.29 psnr_u:29.56 psnr_v:36.78 
n:1089 mse_avg:420.82 mse_y:609.92 mse_u:71.62 mse_v:13.61 psnr_avg:21.89 psnr_y:20.28 psnr_u:29.58 psnr_v:36.79 
n:1090 mse_avg:413.60 mse_y:599.11 mse_u:71.85 mse_v:13.32 psnr_avg:21.97 psnr_y:20.36 psnr_u:29.57 psnr_v:36.89 
n:1091 mse_avg:406.97 mse_y:589.18 mse_u:71.87 mse_v:13.22 psnr_avg:22.04 psnr_y:20.43 psnr_u:29.57 psnr_v:36.92 
n:1092 mse_avg:405.00 mse_y:586.24 mse_u:71.78 mse_v:13.22 psnr_avg:22.06 psnr_y:20.45 psnr_u:29.57 psnr_v:36.92 
n:1093 mse_avg:415.77 mse_y:602.00 mse_u:73.34 mse_v:13.30 psnr_avg:21.94 psnr_y:20.33 psnr_u:29.48 psnr_v:36.89 
n:1094 mse_avg:414.75 mse_y:600.28 mse_u:73.94 mse_v:13.41 psnr_avg:21.95 psnr_y:20.35 psnr_u:29.44 psnr_v:36.86 
n:1095 mse_avg:411.68 mse_y:595.76 mse_u:73.60 mse_v:13.40 psnr_avg:21.99 psnr_y:20.38 psnr_u:29.46 psnr_v:36.86 
n:1096 mse_avg:412.16 mse_y:596.28 mse_u:74.52 mse_v:13.34 psnr_avg:21.98 psnr_y:20.38 psnr_u:29.41 psnr_v:36.88 
n:1097 mse_avg:409.41 mse_y:592.04 mse_u:75.03 mse_v:13.27 psnr_avg:22.01 psnr_y:20.41 psnr_u:29.38 psnr_v:36.90 
n:1098 mse_avg:398.79 mse_y:576.59 mse_u:73.03 mse_v:13.35 psnr_avg:22.12 psnr_y:20.52 psnr_u:29.50 psnr_v:36.88 
n:1099 mse_avg:403.47 mse_y:583.52 mse_u:73.18 mse_v:13.57 psnr_avg:22.07 psnr_y:20.47 psnr_u:29.49 psnr_v:36.80 
n:1100 mse_avg:404.20 mse_y:584.33 mse_u:74.07 mse_v:13.81 psnr_avg:22.06 psnr_y:20.46 psnr_u:29.43 psnr_v:36.73 
n:1101 mse_avg:404.15 mse_y:584.55 mse_u:73.53 mse_v:13.13 psnr_avg:22.07 psnr_y:20.46 psnr_u:29.47 psnr_v:36.95 
n:1102 mse_avg:393.18 mse_y:568.43 mse_u:72.47 mse_v:12.90 psnr_avg:22.18 psnr_y:20.58 psnr_u:29.53 psnr_v:37.03 
n:1103 mse_avg:397.45 mse_y:574.54 mse_u:73.34 mse_v:13.21 psnr_avg:22.14 psnr_y:20.54 psnr_u:29.48 psnr_v:36.92 
n:1104 mse_avg:394.70 mse_y:570.53 mse_u:72.87 mse_v:13.21 psnr_avg:22.17 psnr_y:20.57 psnr_u:29.51 psnr_v:36.92 
n:1105 mse_avg:390.22 mse_y:563.80 mse_u:73.06 mse_v:13.06 psnr_avg:22.22 psnr_y:20.62 psnr_u:29.49 psnr_v:36.97 
n:1106 mse_avg:395.16 mse_y:571.05 mse_u:73.63 mse_v:13.16 psnr_avg:22.16 psnr_y:20.56 psnr_u:29.46 psnr_v:36.94 
n:1107 mse_avg:394.00 mse_y:569.32 mse_u:73.56 mse_v:13.16 psnr_avg:22.18 psnr_y:20.58 psnr_u:29.46 psnr_v:36.94 
n:1108 mse_avg:390.81 mse_y:564.59 mse_u:73.62 mse_v:12.89 psnr_avg:22.21 psnr_y:20.61 psnr_u:29.46 psnr_v:37.03 
n:1109 mse_avg:401.28 mse_y:579.99 mse_u:74.51 mse_v:13.20 psnr_avg:22.10 psnr_y:20.50 psnr_u:29.41 psnr_v:36.92 
n:1110 mse_avg:393.97 mse_y:569.43 mse_u:72.82 mse_v:13.28 psnr_avg:22.18 psnr_y:20.58 psnr_u:29.51 psnr_v:36.90 
n:1111 mse_avg:392.31 mse_y:567.12 mse_u:72.34 mse_v:13.05 psnr_avg:22.19 psnr_y:20.59 psnr_u:29.54 psnr_v:36.97 
n:1112 mse_avg:398.44 mse_y:576.09 mse_u:73.02 mse_v:13.23 psnr_avg:22.13 psnr_y:20.53 psnr_u:29.50 psnr_v:36.91 
n:1113 mse_avg:398.08 mse_y:575.54 mse_u:73.53 mse_v:12.77 psnr_avg:22.13 psnr_y:20.53 psnr_u:29.47 psnr_v:37.07 
n:1114 mse_avg:393.34 mse_y:568.41 mse_u:73.84 mse_v:12.55 psnr_avg:22.18 psnr_y:20.58 psnr_u:29.45 psnr_v:37.14 
n:1115 mse_avg:403.02 mse_y:582.69 mse_u:74.68 mse_v:12.72 psnr_avg:22.08 psnr_y:20.48 psnr_u:29.40 psnr_v:37.09 
n:1116 mse_avg:399.61 mse_y:577.66 mse_u:74.32 mse_v:12.73 psnr_avg:22.11 psnr_y:20.51 psnr_u:29.42 psnr_v:37.08 
n:1117 mse_avg:398.83 mse_y:576.38 mse_u:75.07 mse_v:12.38 psnr_avg:22.12 psnr_y:20.52 psnr_u:29.38 psnr_v:37.20 
n:1118 mse_avg:405.21 mse_y:585.94 mse_u:74.72 mse_v:12.75 psnr_avg:22.05 psnr_y:20.45 psnr_u:29.40 psnr_v:37.08 
n:1119 mse_avg:402.14 mse_y:581.62 mse_u:73.74 mse_v:12.61 psnr_avg:22.09 psnr_y:20.48 psnr_u:29.45 psnr_v:37.12 
n:1120 mse_avg:399.17 mse_y:577.26 mse_u:73.45 mse_v:12.51 psnr_avg:22.12 psnr_y:20.52 psnr_u:29.47 psnr_v:37.16 
n:1121 mse_avg:408.03 mse_y:590.32 mse_u:74.51 mse_v:12.40 psnr_avg:22.02 psnr_y:20.42 psnr_u:29.41 psnr_v:37.20 
n:1122 mse_avg:405.78 mse_y:587.15 mse_u:73.63 mse_v:12.48 psnr_avg:22.05 psnr_y:20.44 psnr_u:29.46 psnr_v:37.17 
n:1123 mse_avg:405.02 mse_y:585.82 mse_u:74.47 mse_v:12.36 psnr_avg:22.06 psnr_y:20.45 psnr_u:29.41 psnr_v:37.21 
n:1124 mse_avg:413.23 mse_y:598.02 mse_u:74.89 mse_v:12.43 psnr_avg:21.97 psnr_y:20.36 psnr_u:29.39 psnr_v:37.19 
n:1125 mse_avg:415.01 mse_y:600.73 mse_u:74.78 mse_v:12.39 psnr_avg:21.95 psnr_y:20.34 psnr_u:29.39 psnr_v:37.20 
n:1126 mse_avg:409.92 mse_y:593.23 mse_u:74.18 mse_v:12.43 psnr_avg:22.00 psnr_y:20.40 psnr_u:29.43 psnr_v:37.19 
n:1127 mse_avg:409.56 mse_y:592.62 mse_u:74.41 mse_v:12.47 psnr_avg:22.01 psnr_y:20.40 psnr_u:29.41 psnr_v:37.17 
n:1128 mse_avg:406.74 mse_y:588.50 mse_u:73.97 mse_v:12.47 psnr_avg:22.04 psnr_y:20.43 psnr_u:29.44 psnr_v:37.17 
n:1129 mse_avg:419.48 mse_y:607.02 mse_u:76.17 mse_v:12.62 psnr_avg:21.90 psnr_y:20.30 psnr_u:29.31 psnr_v:37.12 
n:1130 mse_avg:421.49 mse_y:609.88 mse_u:76.58 mse_v:12.84 psnr_avg:21.88 psnr_y:20.28 psnr_u:29.29 psnr_v:37.05 
n:1131 mse_avg:420.26 mse_y:608.08 mse_u:76.43 mse_v:12.83 psnr_avg:21.90 psnr_y:20.29 psnr_u:29.30 psnr_v:37.05 
n:1132 mse_avg:419.36 mse_y:606.74 mse_u:76.62 mse_v:12.57 psnr_avg:21.90 psnr_y:20.30 psnr_u:29.29 psnr_v:37.14 
n:1133 mse_avg:430.08 mse_y:622.44 mse_u:78.04 mse_v:12.64 psnr_avg:21.80 psnr_y:20.19 psnr_u:29.21 psnr_v:37.11 
n:1134 mse_avg:425.91 mse_y:616.47 mse_u:76.87 mse_v:12.70 psnr_avg:21.84 psnr_y:20.23 psnr_u:29.27 psnr_v:37.09 
n:1135 mse_avg:433.00 mse_y:626.62 mse_u:78.56 mse_v:12.95 psnr_avg:21.77 psnr_y:20.16 psnr_u:29.18 psnr_v:37.01 
n:1136 mse_avg:428.59 mse_y:620.29 mse_u:77.64 mse_v:12.73 psnr_avg:21.81 psnr_y:20.20 psnr_u:29.23 psnr_v:37.08 
n:1137 mse_avg:428.53 mse_y:620.13 mse_u:78.03 mse_v:12.61 psnr_avg:21.81 psnr_y:20.21 psnr_u:29.21 psnr_v:37.13 
n:1138 mse_avg:437.16 mse_y:632.94 mse_u:78.22 mse_v:12.96 psnr_avg:21.72 psnr_y:20.12 psnr_u:29.20 psnr_v:37.00 
n:1139 mse_avg:437.58 mse_y:633.17 mse_u:79.59 mse_v:13.20 psnr_avg:21.72 psnr_y:20.12 psnr_u:29.12 psnr_v:36.93 
n:1140 mse_avg:435.49 mse_y:630.09 mse_u:79.37 mse_v:13.20 psnr_avg:21.74 psnr_y:20.14 psnr_u:29.13 psnr_v:36.93 
n:1141 mse_avg:441.29 mse_y:638.53 mse_u:80.47 mse_v:13.15 psnr_avg:21.68 psnr_y:20.08 psnr_u:29.07 psnr_v:36.94 
n:1142 mse_avg:442.19 mse_y:639.75 mse_u:80.86 mse_v:13.28 psnr_avg:21.67 psnr_y:20.07 psnr_u:29.05 psnr_v:36.90 
n:1143 mse_avg:439.04 mse_y:635.12 mse_u:80.53 mse_v:13.24 psnr_avg:21.71 psnr_y:20.10 psnr_u:29.07 psnr_v:36.91 
n:1144 mse_avg:450.42 mse_y:651.85 mse_u:81.63 mse_v:13.51 psnr_avg:21.59 psnr_y:19.99 psnr_u:29.01 psnr_v:36.82 
n:1145 mse_avg:451.57 mse_y:653.22 mse_u:83.00 mse_v:13.52 psnr_avg:21.58 psnr_y:19.98 psnr_u:28.94 psnr_v:36.82 
n:1146 mse_avg:447.85 mse_y:647.83 mse_u:82.24 mse_v:13.57 psnr_avg:21.62 psnr_y:20.02 psnr_u:28.98 psnr_v:36.81 
n:1147 mse_avg:436.45 mse_y:630.88 mse_u:81.55 mse_v:13.61 psnr_avg:21.73 psnr_y:20.13 psnr_u:29.02 psnr_v:36.79 
n:1148 mse_avg:435.66 mse_y:629.59 mse_u:81.94 mse_v:13.65 psnr_avg:21.74 psnr_y:20.14 psnr_u:29.00 psnr_v:36.78 
n:1149 mse_avg:434.77 mse_y:628.19 mse_u:82.37 mse_v:13.50 psnr_avg:21.75 psnr_y:20.15 psnr_u:28.97 psnr_v:36.83 
n:1150 mse_avg:451.59 mse_y:652.99 mse_u:83.36 mse_v:14.23 psnr_avg:21.58 psnr_y:19.98 psnr_u:28.92 psnr_v:36.60 
n:1151 mse_avg:453.86 mse_y:656.05 mse_u:84.57 mse_v:14.40 psnr_avg:21.56 psnr_y:19.96 psnr_u:28.86 psnr_v:36.55 
n:1152 mse_avg:452.94 mse_y:654.72 mse_u:84.36 mse_v:14.41 psnr_avg:21.57 psnr_y:19.97 psnr_u:28.87 psnr_v:36.54 
n:1153 mse_avg:456.81 mse_y:660.48 mse_u:84.60 mse_v:14.34 psnr_avg:21.53 psnr_y:19.93 psnr_u:28.86 psnr_v:36.57 
n:1154 mse_avg:454.79 mse_y:657.52 mse_u:83.87 mse_v:14.80 psnr_avg:21.55 psnr_y:19.95 psnr_u:28.89 psnr_v:36.43 
n:1155 mse_avg:450.93 mse_y:651.95 mse_u:83.05 mse_v:14.74 psnr_avg:21.59 psnr_y:19.99 psnr_u:28.94 psnr_v:36.45 
n:1156 mse_avg:459.02 mse_y:663.71 mse_u:84.06 mse_v:15.21 psnr_avg:21.51 psnr_y:19.91 psnr_u:28.88 psnr_v:36.31 
n:1157 mse_avg:460.90 mse_y:666.30 mse_u:85.46 mse_v:14.75 psnr_avg:21.49 psnr_y:19.89 psnr_u:28.81 psnr_v:36.44 
n:1158 mse_avg:458.57 mse_y:662.88 mse_u:85.11 mse_v:14.79 psnr_avg:21.52 psnr_y:19.92 psnr_u:28.83 psnr_v:36.43 
n:1159 mse_avg:457.33 mse_y:660.35 mse_u:87.30 mse_v:15.27 psnr_avg:21.53 psnr_y:19.93 psnr_u:28.72 psnr_v:36.29 
n:1160 mse_avg:461.97 mse_y:666.50 mse_u:90.07 mse_v:15.75 psnr_avg:21.48 psnr_y:19.89 psnr_u:28.59 psnr_v:36.16 
n:1161 mse_avg:459.76 mse_y:663.20 mse_u:90.33 mse_v:15.42 psnr_avg:21.51 psnr_y:19.91 psnr_u:28.57 psnr_v:36.25 
n:1162 mse_avg:472.78 mse_y:682.37 mse_u:91.21 mse_v:15.97 psnr_avg:21.38 psnr_y:19.79 psnr_u:28.53 psnr_v:36.10 
n:1163 mse_avg:476.02 mse_y:686.84 mse_u:92.55 mse_v:16.19 psnr_avg:21.35 psnr_y:19.76 psnr_u:28.47 psnr_v:36.04 
n:1164 mse_avg:476.71 mse_y:687.92 mse_u:92.35 mse_v:16.20 psnr_avg:21.35 psnr_y:19.76 psnr_u:28.48 psnr_v:36.04 
n:1165 mse_avg:467.71 mse_y:674.81 mse_u:91.09 mse_v:15.95 psnr_avg:21.43 psnr_y:19.84 psnr_u:28.54 psnr_v:36.10 
n:1166 mse_avg:463.67 mse_y:669.09 mse_u:89.51 mse_v:16.10 psnr_avg:21.47 psnr_y:19.88 psnr_u:28.61 psnr_v:36.06 
n:1167 mse_avg:462.94 mse_y:668.06 mse_u:89.34 mse_v:16.03 psnr_avg:21.48 psnr_y:19.88 psnr_u:28.62 psnr_v:36.08 
n:1168 mse_avg:477.58 mse_y:689.62 mse_u:90.43 mse_v:16.57 psnr_avg:21.34 psnr_y:19.74 psnr_u:28.57 psnr_v:35.94 
n:1169 mse_avg:478.53 mse_y:690.68 mse_u:91.95 mse_v:16.53 psnr_avg:21.33 psnr_y:19.74 psnr_u:28.50 psnr_v:35.95 
n:1170 mse_avg:479.32 mse_y:692.06 mse_u:91.03 mse_v:16.64 psnr_avg:21.32 psnr_y:19.73 psnr_u:28.54 psnr_v:35.92 
n:1171 mse_avg:480.95 mse_y:695.03 mse_u:89.25 mse_v:16.32 psnr_avg:21.31 psnr_y:19.71 psnr_u:28.62 psnr_v:36.00 
n:1172 mse_avg:478.50 mse_y:691.30 mse_u:89.32 mse_v:16.46 psnr_avg:21.33 psnr_y:19.73 psnr_u:28.62 psnr_v:35.97 
n:1173 mse_avg:481.37 mse_y:695.79 mse_u:89.07 mse_v:15.99 psnr_avg:21.31 psnr_y:19.71 psnr_u:28.63 psnr_v:36.09 
n:1174 mse_avg:484.90 mse_y:700.85 mse_u:89.58 mse_v:16.41 psnr_avg:21.27 psnr_y:19.67 psnr_u:28.61 psnr_v:35.98 
n:1175 mse_avg:490.53 mse_y:709.04 mse_u:90.45 mse_v:16.58 psnr_avg:21.22 psnr_y:19.62 psnr_u:28.57 psnr_v:35.94 
n:1176 mse_avg:495.93 mse_y:717.29 mse_u:89.80 mse_v:16.59 psnr_avg:21.18 psnr_y:19.57 psnr_u:28.60 psnr_v:35.93 
n:1177 mse_avg:476.00 mse_y:687.67 mse_u:89.10 mse_v:16.23 psnr_avg:21.35 psnr_y:19.76 psnr_u:28.63 psnr_v:36.03 
n:1178 mse_avg:479.21 mse_y:692.16 mse_u:89.96 mse_v:16.66 psnr_avg:21.33 psnr_y:19.73 psnr_u:28.59 psnr_v:35.91 
n:1179 mse_avg:487.87 mse_y:705.36 mse_u:89.26 mse_v:16.55 psnr_avg:21.25 psnr_y:19.65 psnr_u:28.62 psnr_v:35.94 
n:1180 mse_avg:463.03 mse_y:668.54 mse_u:87.46 mse_v:16.54 psnr_avg:21.47 psnr_y:19.88 psnr_u:28.71 psnr_v:35.95 
n:1181 mse_avg:465.69 mse_y:672.53 mse_u:87.69 mse_v:16.33 psnr_avg:21.45 psnr_y:19.85 psnr_u:28.70 psnr_v:36.00 
n:1182 mse_avg:467.29 mse_y:675.21 mse_u:86.53 mse_v:16.41 psnr_avg:21.43 psnr_y:19.84 psnr_u:28.76 psnr_v:35.98 
n:1183 mse_avg:472.22 mse_y:682.51 mse_u:86.74 mse_v:16.52 psnr_avg:21.39 psnr_y:19.79 psnr_u:28.75 psnr_v:35.95 
n:1184 mse_avg:471.17 mse_y:681.06 mse_u:86.16 mse_v:16.63 psnr_avg:21.40 psnr_y:19.80 psnr_u:28.78 psnr_v:35.92 
n:1185 mse_avg:473.54 mse_y:684.65 mse_u:86.22 mse_v:16.40 psnr_avg:21.38 psnr_y:19.78 psnr_u:28.77 psnr_v:35.98 
n:1186 mse_avg:450.66 mse_y:650.69 mse_u:84.73 mse_v:16.49 psnr_avg:21.59 psnr_y:20.00 psnr_u:28.85 psnr_v:35.96 
n:1187 mse_avg:461.27 mse_y:666.32 mse_u:85.45 mse_v:16.91 psnr_avg:21.49 psnr_y:19.89 psnr_u:28.81 psnr_v:35.85 
n:1188 mse_avg:462.42 mse_y:668.12 mse_u:85.13 mse_v:16.91 psnr_avg:21.48 psnr_y:19.88 psnr_u:28.83 psnr_v:35.85 
n:1189 mse_avg:446.66 mse_y:644.12 mse_u:87.33 mse_v:16.15 psnr_avg:21.63 psnr_y:20.04 psnr_u:28.72 psnr_v:36.05 
n:1190 mse_avg:454.80 mse_y:656.28 mse_u:87.23 mse_v:16.46 psnr_avg:21.55 psnr_y:19.96 psnr_u:28.72 psnr_v:35.97 
n:1191 mse_avg:463.82 mse_y:669.86 mse_u:87.09 mse_v:16.41 psnr_avg:21.47 psnr_y:19.87 psnr_u:28.73 psnr_v:35.98 
n:1192 mse_avg:472.70 mse_y:682.36 mse_u:89.64 mse_v:17.11 psnr_avg:21.38 psnr_y:19.79 psnr_u:28.61 psnr_v:35.80 
n:1193 mse_avg:468.12 mse_y:675.17 mse_u:90.93 mse_v:17.14 psnr_avg:21.43 psnr_y:19.84 psnr_u:28.54 psnr_v:35.79 
n:1194 mse_avg:476.05 mse_y:687.20 mse_u:90.22 mse_v:17.25 psnr_avg:21.35 psnr_y:19.76 psnr_u:28.58 psnr_v:35.76 
n:1195 mse_avg:483.26 mse_y:697.93 mse_u:90.50 mse_v:17.35 psnr_avg:21.29 psnr_y:19.69 psnr_u:28.56 psnr_v:35.74 
n:1196 mse_avg:468.68 mse_y:676.21 mse_u:89.86 mse_v:17.35 psnr_avg:21.42 psnr_y:19.83 psnr_u:28.60 psnr_v:35.74 
n:1197 mse_avg:469.75 mse_y:678.11 mse_u:89.25 mse_v:16.81 psnr_avg:21.41 psnr_y:19.82 psnr_u:28.62 psnr_v:35.88 
n:1198 mse_avg:485.20 mse_y:700.64 mse_u:90.90 mse_v:17.74 psnr_avg:21.27 psnr_y:19.68 psnr_u:28.55 psnr_v:35.64 
n:1199 mse_avg:496.07 mse_y:716.68 mse_u:91.94 mse_v:17.77 psnr_avg:21.18 psnr_y:19.58 psnr_u:28.50 psnr_v:35.63 
n:1200 mse_avg:502.54 mse_y:726.41 mse_u:91.92 mse_v:17.68 psnr_avg:21.12 psnr_y:19.52 psnr_u:28.50 psnr_v:35.65 
n:1201 mse_avg:499.46 mse_y:720.25 mse_u:97.86 mse_v:17.86 psnr_avg:21.15 psnr_y:19.56 psnr_u:28.22 psnr_v:35.61 
n:1202 mse_avg:508.71 mse_y:733.85 mse_u:98.66 mse_v:18.22 psnr_avg:21.07 psnr_y:19.47 psnr_u:28.19 psnr_v:35.53 
n:1203 mse_avg:522.79 mse_y:755.24 mse_u:97.92 mse_v:17.86 psnr_avg:20.95 psnr_y:19.35 psnr_u:28.22 psnr_v:35.61 
n:1204 mse_avg:513.25 mse_y:741.53 mse_u:95.81 mse_v:17.57 psnr_avg:21.03 psnr_y:19.43 psnr_u:28.32 psnr_v:35.68 
n:1205 mse_avg:503.99 mse_y:727.47 mse_u:96.85 mse_v:17.22 psnr_avg:21.11 psnr_y:19.51 psnr_u:28.27 psnr_v:35.77 
n:1206 mse_avg:511.22 mse_y:738.37 mse_u:96.26 mse_v:17.57 psnr_avg:21.04 psnr_y:19.45 psnr_u:28.30 psnr_v:35.68 
n:1207 mse_avg:523.05 mse_y:756.67 mse_u:94.48 mse_v:17.17 psnr_avg:20.95 psnr_y:19.34 psnr_u:28.38 psnr_v:35.78 
n:1208 mse_avg:504.12 mse_y:727.95 mse_u:95.40 mse_v:17.51 psnr_avg:21.11 psnr_y:19.51 psnr_u:28.34 psnr_v:35.70 
n:1209 mse_avg:507.90 mse_y:733.85 mse_u:95.03 mse_v:16.96 psnr_avg:21.07 psnr_y:19.47 psnr_u:28.35 psnr_v:35.84 
n:1210 mse_avg:493.84 mse_y:713.45 mse_u:92.43 mse_v:16.77 psnr_avg:21.19 psnr_y:19.60 psnr_u:28.47 psnr_v:35.88 
n:1211 mse_avg:505.40 mse_y:730.52 mse_u:93.61 mse_v:16.67 psnr_avg:21.09 psnr_y:19.49 psnr_u:28.42 psnr_v:35.91 
n:1212 mse_avg:514.84 mse_y:744.70 mse_u:93.55 mse_v:16.68 psnr_avg:21.01 psnr_y:19.41 psnr_u:28.42 psnr_v:35.91 
n:1213 mse_avg:490.64 mse_y:708.31 mse_u:95.33 mse_v:15.23 psnr_avg:21.22 psnr_y:19.63 psnr_u:28.34 psnr_v:36.30 
n:1214 mse_avg:506.99 mse_y:732.59 mse_u:96.42 mse_v:15.14 psnr_avg:21.08 psnr_y:19.48 psnr_u:28.29 psnr_v:36.33 
n:1215 mse_avg:516.37 mse_y:746.82 mse_u:96.17 mse_v:14.76 psnr_avg:21.00 psnr_y:19.40 psnr_u:28.30 psnr_v:36.44 
n:1216 mse_avg:503.52 mse_y:727.53 mse_u:96.29 mse_v:14.74 psnr_avg:21.11 psnr_y:19.51 psnr_u:28.30 psnr_v:36.45 
n:1217 mse_avg:506.32 mse_y:731.98 mse_u:96.21 mse_v:13.80 psnr_avg:21.09 psnr_y:19.49 psnr_u:28.30 psnr_v:36.73 
n:1218 mse_avg:514.27 mse_y:744.12 mse_u:95.15 mse_v:13.98 psnr_avg:21.02 psnr_y:19.41 psnr_u:28.35 psnr_v:36.68 
n:1219 mse_avg:516.59 mse_y:748.11 mse_u:93.36 mse_v:13.72 psnr_avg:21.00 psnr_y:19.39 psnr_u:28.43 psnr_v:36.76 
n:1220 mse_avg:500.00 mse_y:723.37 mse_u:92.94 mse_v:13.55 psnr_avg:21.14 psnr_y:19.54 psnr_u:28.45 psnr_v:36.81 
n:1221 mse_avg:506.25 mse_y:732.72 mse_u:93.52 mse_v:13.12 psnr_avg:21.09 psnr_y:19.48 psnr_u:28.42 psnr_v:36.95 
n:1222 mse_avg:496.93 mse_y:718.62 mse_u:93.95 mse_v:13.14 psnr_avg:21.17 psnr_y:19.57 psnr_u:28.40 psnr_v:36.94 
n:1223 mse_avg:510.26 mse_y:738.09 mse_u:95.66 mse_v:13.51 psnr_avg:21.05 psnr_y:19.45 psnr_u:28.32 psnr_v:36.82 
n:1224 mse_avg:517.62 mse_y:749.00 mse_u:96.13 mse_v:13.57 psnr_avg:20.99 psnr_y:19.39 psnr_u:28.30 psnr_v:36.80 
